detection_model,metric,correlation,pvalue,significant
xlm-roberta-base,POS_ADV,-0.01144717355233826,0.7166067975772791,False
xlm-roberta-base,POS_DET,0.003782407455817898,0.904531359407249,False
xlm-roberta-base,POS_INTJ,0.011128994824555963,0.724158052484655,False
xlm-roberta-base,POS_CONJ,-0.023379281526799328,0.4584209281252757,False
xlm-roberta-base,POS_PART,0.04087341661735452,0.19476112618668648,False
xlm-roberta-base,POS_NUM,0.07637476093493863,0.015293298706088967,True
xlm-roberta-base,POS_PREP,-0.05445234382637274,0.08399802859481838,False
xlm-roberta-base,POS_PRO,0.05113340192880726,0.10470012258641265,False
xlm-roberta-base,G_PASSIVE,0.029319186484813544,0.35242274648450345,False
xlm-roberta-base,G_ACTIVE,0.0638741156349295,0.04261184670633574,True
xlm-roberta-base,G_PRESENT,0.1012206019276328,0.001291171198541889,True
xlm-roberta-base,G_PAST,0.0056693538187634895,0.857329594856183,False
xlm-roberta-base,G_FUTURE,0.08130643965844427,0.00980950121299337,True
xlm-roberta-base,L_CONT_A,-0.022605909160352156,0.47342565390812197,False
xlm-roberta-base,L_FUNC_A,0.021980270294247265,0.48575881580935387,False
xlm-roberta-base,L_CONT_T,-0.04965563825277439,0.11513335495479396,False
xlm-roberta-base,L_FUNC_T,0.0005326873764428396,0.9865233201904506,False
xlm-roberta-base,L_PROPER_NAME,0.01426313567256384,0.6510516895893633,False
xlm-roberta-base,L_PERSONAL_NAME,0.05053548584889824,0.10882745062663082,False
xlm-roberta-base,L_POSSESSIVES,0.06269612917459236,0.046587788782030806,True
xlm-roberta-base,L_ADJ_POSITIVE,-0.025820196218777014,0.4128519244885207,False
xlm-roberta-base,L_ADJ_COMPARATIVE,0.01690758764315523,0.5918400029406552,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,0.04359204656617644,0.16668181464843543,False
xlm-roberta-base,L_ADV_POSITIVE,-0.008983339556288874,0.7757483000631831,False
xlm-roberta-base,L_ADV_COMPARATIVE,-0.014029027577399456,0.6564086062885155,False
xlm-roberta-base,L_ADV_SUPERLATIVE,-0.009577726427448953,0.761346514873108,False
xlm-roberta-base,ST_REPETITIONS_WORDS,0.03208121219512403,0.30889422400503885,False
xlm-roberta-base,ST_REPETITIONS_SENT,,,False
xlm-roberta-base,L_I_PRON,0.043003474015886785,0.1724873154600271,False
xlm-roberta-base,L_HE_PRON,0.1001270052492107,0.0014576199194747121,True
xlm-roberta-base,L_SHE_PRON,0.11717918166887156,0.00019257749538165758,True
xlm-roberta-base,L_IT_PRON,0.01050986033755038,0.7389282921982179,False
xlm-roberta-base,L_YOU_PRON,0.023748818001959316,0.45134640325485187,False
xlm-roberta-base,L_WE_PRON,0.04242839421325386,0.17830430216161372,False
xlm-roberta-base,L_THEY_PRON,0.003290608399705899,0.9168961783329583,False
xlm-roberta-base,L_ME_PRON,0.009084577333567129,0.7732897444651347,False
xlm-roberta-base,L_YOU_OBJ_PRON,0.046012888147720594,0.14433831062848526,False
