detection_model,metric,model,correlation,pvalue,significant
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,qwen14b,0.10729278304944882,0.20054848915231172,False
microsoft/deberta-v3-small,L_THIRD_PERSON_SING_PRON,solar,-0.23505060095502012,0.004570135452710657,True
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,mistral,-0.21240564808884954,0.010591747227282875,True
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,deepseek,-0.011192860174723512,0.8940764272982866,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,llama3.3,-0.10434220252112551,0.213280981632191,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,qwen72b,0.02715204705818299,0.7466615874444177,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,qwen32b,-0.0033778983011821606,0.9679483351136562,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,qwen14b,0.0066485643756340335,0.9369623873618145,False
microsoft/deberta-v3-small,L_THIRD_PERSON_PLURAL_PRON,solar,-0.07581930990522026,0.3664181185944402,False
microsoft/deberta-v3-small,VF_INFINITIVE,mistral,0.1776364415750048,0.03316917907247044,True
microsoft/deberta-v3-small,VF_INFINITIVE,deepseek,-0.0911538518119432,0.27722389828741145,False
microsoft/deberta-v3-small,VF_INFINITIVE,llama3.3,0.037825567035932144,0.6526297145949085,False
microsoft/deberta-v3-small,VF_INFINITIVE,qwen72b,-0.02978063335219974,0.7230903856546487,False
microsoft/deberta-v3-small,VF_INFINITIVE,qwen32b,-0.11840878266922028,0.15750893160335003,False
microsoft/deberta-v3-small,VF_INFINITIVE,qwen14b,-0.18631198683038078,0.025360092025950933,True
microsoft/deberta-v3-small,VF_INFINITIVE,solar,-0.20216349536512868,0.01510031622912731,True
xlm-roberta-base,MATTR,mistral,-0.21926472451783727,0.00827943328865863,True
xlm-roberta-base,MATTR,deepseek,0.21359056251503003,0.010155693138391327,True
xlm-roberta-base,MATTR,llama3.3,0.110110967889396,0.18890866049586294,False
xlm-roberta-base,MATTR,qwen72b,0.10280443477674693,0.22014109091731848,False
xlm-roberta-base,MATTR,qwen32b,0.19070835980204992,0.022043895118381264,True
xlm-roberta-base,MATTR,qwen14b,0.11382506351682431,0.17433184757254858,False
xlm-roberta-base,MATTR,solar,-0.42558197521079344,1.0518940033088998e-07,True
xlm-roberta-base,L_MATTR,mistral,-0.17797737211424253,0.03282771809983109,True
xlm-roberta-base,L_MATTR,deepseek,0.17504958803064602,0.035859331840523215,True
xlm-roberta-base,L_MATTR,llama3.3,0.1603377629478464,0.054892845283476814,False
xlm-roberta-base,L_MATTR,qwen72b,0.047310431555490584,0.5733717832394719,False
xlm-roberta-base,L_MATTR,qwen32b,0.05486198196795217,0.5136929978150903,False
xlm-roberta-base,L_MATTR,qwen14b,0.058559214143280955,0.48568717344442447,False
xlm-roberta-base,L_MATTR,solar,-0.4102550542593143,3.276855988505003e-07,True
xlm-roberta-base,LEX_DEN,mistral,0.15459644321548507,0.06429511644859989,False
xlm-roberta-base,LEX_DEN,deepseek,0.06891199385053402,0.41180975629940786,False
xlm-roberta-base,LEX_DEN,llama3.3,0.24315527648956803,0.0033179036243731613,True
xlm-roberta-base,LEX_DEN,qwen72b,-0.1708514850605073,0.040616026595272005,True
xlm-roberta-base,LEX_DEN,qwen32b,-0.26462204588166144,0.0013500471527576792,True
xlm-roberta-base,LEX_DEN,qwen14b,-0.09670351357686718,0.24889683395845344,False
xlm-roberta-base,LEX_DEN,solar,-0.2966215529903881,0.0003061611498364049,True
xlm-roberta-base,UNIQUE_WORDS,mistral,0.11954706217430242,0.15352645268649737,False
xlm-roberta-base,UNIQUE_WORDS,deepseek,-0.11119697438757167,0.18455732783545908,False
xlm-roberta-base,UNIQUE_WORDS,llama3.3,-0.13887817848846212,0.09690073046534527,False
xlm-roberta-base,UNIQUE_WORDS,qwen72b,-0.021820842451172107,0.7951731944810574,False
xlm-roberta-base,UNIQUE_WORDS,qwen32b,-0.14522264246500224,0.08243969678090228,False
xlm-roberta-base,UNIQUE_WORDS,qwen14b,-0.15780813265318083,0.058885448796918954,False
xlm-roberta-base,UNIQUE_WORDS,solar,0.17873040245315697,0.032084056396097356,True
xlm-roberta-base,FLESCH,mistral,-0.10815410349308069,0.1969373547857639,False
xlm-roberta-base,FLESCH,deepseek,-0.22188726170486117,0.007521110042068095,True
xlm-roberta-base,FLESCH,llama3.3,0.24299643319436667,0.003339125723702007,True
xlm-roberta-base,FLESCH,qwen72b,0.06348122548971559,0.4497101306855376,False
xlm-roberta-base,FLESCH,qwen32b,-0.088166604780281,0.29333839127811095,False
xlm-roberta-base,FLESCH,qwen14b,-0.0015522063084739551,0.9852685781375222,False
xlm-roberta-base,FLESCH,solar,0.030127422429401397,0.7199994086518111,False
xlm-roberta-base,GUNNING_FOG,mistral,0.05114388433090613,0.5426727051386722,False
xlm-roberta-base,GUNNING_FOG,deepseek,0.27188173876701943,0.0009790839615097292,True
xlm-roberta-base,GUNNING_FOG,llama3.3,-0.28912609953651713,0.0004403415141805636,True
xlm-roberta-base,GUNNING_FOG,qwen72b,-0.005127255921097126,0.9513661895821736,False
xlm-roberta-base,GUNNING_FOG,qwen32b,0.03592885323378536,0.6689957402787069,False
xlm-roberta-base,GUNNING_FOG,qwen14b,0.029494380844115875,0.7256451666312801,False
xlm-roberta-base,GUNNING_FOG,solar,-0.033495632372336805,0.6902201516801318,False
xlm-roberta-base,AVG_SENT_LEN,mistral,0.0027958011914020475,0.9734694215296164,False
xlm-roberta-base,AVG_SENT_LEN,deepseek,0.20299107277743303,0.014682246154702922,True
xlm-roberta-base,AVG_SENT_LEN,llama3.3,-0.3659774157316794,6.4535040050966e-06,True
xlm-roberta-base,AVG_SENT_LEN,qwen72b,0.03629995788142408,0.6657810446806929,False
xlm-roberta-base,AVG_SENT_LEN,qwen32b,0.10210579445190247,0.22330898302193075,False
xlm-roberta-base,AVG_SENT_LEN,qwen14b,0.01384805166722487,0.8691516102384464,False
xlm-roberta-base,AVG_SENT_LEN,solar,0.0711974923782378,0.3964376655072611,False
xlm-roberta-base,LONG_SENTS,mistral,0.12626262898573917,0.13155754301250366,False
xlm-roberta-base,LONG_SENTS,deepseek,-0.03240514612001497,0.6998122259995537,False
xlm-roberta-base,LONG_SENTS,llama3.3,-0.28786873427732,0.00046757064594944665,True
xlm-roberta-base,LONG_SENTS,qwen72b,-0.0003280296001033911,0.9968866239434764,False
xlm-roberta-base,LONG_SENTS,qwen32b,-0.0762762415523999,0.36352846602623756,False
xlm-roberta-base,LONG_SENTS,qwen14b,-0.0931181281451606,0.2669591020298871,False
xlm-roberta-base,LONG_SENTS,solar,0.13273456343877088,0.11274871365044647,False
xlm-roberta-base,SHORT_SENTS,mistral,0.16965393346010396,0.04206616823736013,True
xlm-roberta-base,SHORT_SENTS,deepseek,-0.18269991963285226,0.028395874348189236,True
xlm-roberta-base,SHORT_SENTS,llama3.3,0.31366851932125983,0.0001290351507885767,True
xlm-roberta-base,SHORT_SENTS,qwen72b,-0.011357006401827893,0.8925322911926437,False
xlm-roberta-base,SHORT_SENTS,qwen32b,-0.09404527978462218,0.2622050513104194,False
xlm-roberta-base,SHORT_SENTS,qwen14b,-0.08899254119945195,0.28882199431912686,False
xlm-roberta-base,SHORT_SENTS,solar,-0.01086110129992418,0.8971985153412266,False
xlm-roberta-base,SENT_LEN_STD,mistral,0.21552609350963936,0.00947736762604942,True
xlm-roberta-base,SENT_LEN_STD,deepseek,-0.21603929964516255,0.00930435332609474,True
xlm-roberta-base,SENT_LEN_STD,llama3.3,-0.2748007699433832,0.0008582839464720268,True
xlm-roberta-base,SENT_LEN_STD,qwen72b,-0.038097706616046646,0.6502948069627232,False
xlm-roberta-base,SENT_LEN_STD,qwen32b,-0.04194744892283482,0.6176369962691958,False
xlm-roberta-base,SENT_LEN_STD,qwen14b,-0.032105896874900904,0.7024528506599231,False
xlm-roberta-base,SENT_LEN_STD,solar,-0.13947295563381312,0.09546509967148802,False
xlm-roberta-base,len_in_characters,mistral,0.11853761037422979,0.15705435597436168,False
xlm-roberta-base,len_in_characters,deepseek,-0.12399914539466914,0.13867527989983744,False
xlm-roberta-base,len_in_characters,llama3.3,-0.13235876758980963,0.11378011574159387,False
xlm-roberta-base,len_in_characters,qwen72b,-0.028761986110968606,0.7321954376155985,False
xlm-roberta-base,len_in_characters,qwen32b,-0.12824291996622114,0.1255631285359705,False
xlm-roberta-base,len_in_characters,qwen14b,-0.13899168629513808,0.09662544243942757,False
xlm-roberta-base,len_in_characters,solar,0.17692399492957228,0.033892451066975436,True
xlm-roberta-base,polarity,mistral,-0.09065611567715748,0.27986663011130786,False
xlm-roberta-base,polarity,deepseek,0.1947428821574029,0.019336091753081073,True
xlm-roberta-base,polarity,llama3.3,0.20111084076352384,0.01564705029747428,True
xlm-roberta-base,polarity,qwen72b,0.08343159558164862,0.3201313285658299,False
xlm-roberta-base,polarity,qwen32b,0.1459910572798647,0.08081244941476744,False
xlm-roberta-base,polarity,qwen14b,0.1926710553675627,0.020688373070947584,True
xlm-roberta-base,polarity,solar,-0.011593177844477609,0.8903113168928738,False
xlm-roberta-base,subjectivity,mistral,-0.07444541185930649,0.3751917494292386,False
xlm-roberta-base,subjectivity,deepseek,0.05397233491134616,0.5205538730390319,False
xlm-roberta-base,subjectivity,llama3.3,0.033989975821566216,0.6858878893757717,False
xlm-roberta-base,subjectivity,qwen72b,0.09361650698231172,0.2643963802334779,False
xlm-roberta-base,subjectivity,qwen32b,0.16629467758509336,0.046367005986797126,True
xlm-roberta-base,subjectivity,qwen14b,0.16215388070300263,0.05216633629582861,False
xlm-roberta-base,subjectivity,solar,0.08384125355137498,0.3177526271822575,False
xlm-roberta-base,POS_VERB,mistral,-0.06834527137175775,0.4156749211189433,False
xlm-roberta-base,POS_VERB,deepseek,-0.16778132904693221,0.044420485950215395,True
xlm-roberta-base,POS_VERB,llama3.3,-0.13057057210580544,0.11878899400557866,False
xlm-roberta-base,POS_VERB,qwen72b,0.1464854824575429,0.07977913461798582,False
xlm-roberta-base,POS_VERB,qwen32b,0.06722525494760402,0.42337570528953944,False
xlm-roberta-base,POS_VERB,qwen14b,-0.09396374442796507,0.2626207952956248,False
xlm-roberta-base,POS_VERB,solar,-0.415720265550404,2.1993680399093375e-07,True
xlm-roberta-base,POS_NOUN,mistral,0.15768088239068836,0.05909243390776016,False
xlm-roberta-base,POS_NOUN,deepseek,-0.010480207729056036,0.9007849359322313,False
xlm-roberta-base,POS_NOUN,llama3.3,0.013336633922021265,0.8739431787018109,False
xlm-roberta-base,POS_NOUN,qwen72b,-0.16946918590188995,0.04229369668821675,True
xlm-roberta-base,POS_NOUN,qwen32b,-0.3080824125988947,0.00017226389426159492,True
xlm-roberta-base,POS_NOUN,qwen14b,-0.07354201055327757,0.38103019269597854,False
xlm-roberta-base,POS_NOUN,solar,0.057628074331195114,0.4926624539267306,False
xlm-roberta-base,POS_ADJ,mistral,0.034715426454099155,0.6795487662338802,False
xlm-roberta-base,POS_ADJ,deepseek,0.22152326924654991,0.007622536636592719,True
xlm-roberta-base,POS_ADJ,llama3.3,0.02092028929664895,0.8034514704142739,False
xlm-roberta-base,POS_ADJ,qwen72b,-0.06842631867088972,0.4151208663849933,False
xlm-roberta-base,POS_ADJ,qwen32b,0.023203508219955524,0.7825077199895843,False
xlm-roberta-base,POS_ADJ,qwen14b,0.11152932141518503,0.18324048652921737,False
xlm-roberta-base,POS_ADJ,solar,-0.021089545277615564,0.8018939000212236,False
xlm-roberta-base,POS_ADV,mistral,-0.13159674157182055,0.1158941106198247,False
xlm-roberta-base,POS_ADV,deepseek,0.02477307162000992,0.7681992220126856,False
xlm-roberta-base,POS_ADV,llama3.3,-0.02019823906897449,0.810104711373831,False
xlm-roberta-base,POS_ADV,qwen72b,0.17352899936937796,0.03752490094862342,True
xlm-roberta-base,POS_ADV,qwen32b,0.18493867273718895,0.02647986445505933,True
xlm-roberta-base,POS_ADV,qwen14b,0.026473859732610724,0.7527823332900495,False
xlm-roberta-base,POS_ADV,solar,-0.3522508455793507,1.4926208021035363e-05,True
xlm-roberta-base,POS_DET,mistral,-0.03767603411254153,0.6539141163857797,False
xlm-roberta-base,POS_DET,deepseek,0.0943328717677223,0.2607422293815365,False
xlm-roberta-base,POS_DET,llama3.3,-0.1875380742422596,0.024394867280648314,True
xlm-roberta-base,POS_DET,qwen72b,0.03786614816652469,0.6522813215376163,False
xlm-roberta-base,POS_DET,qwen32b,0.15226505279964825,0.06847100130950333,False
xlm-roberta-base,POS_DET,qwen14b,0.0763514779010428,0.36305402467091336,False
xlm-roberta-base,POS_DET,solar,0.29544657760236787,0.0003243229810207258,True
xlm-roberta-base,POS_INTJ,mistral,-0.04368893792921975,0.6031009245511486,False
xlm-roberta-base,POS_INTJ,deepseek,0.08213637537786775,0.327727674517405,False
xlm-roberta-base,POS_INTJ,llama3.3,-0.31265813491867495,0.000136015898269467,True
xlm-roberta-base,POS_INTJ,qwen72b,0.040657499774637354,0.6285008642524381,False
xlm-roberta-base,POS_INTJ,qwen32b,0.1300600260499232,0.12025001354193984,False
xlm-roberta-base,POS_INTJ,qwen14b,-0.015815549776983885,0.8507635415774227,False
xlm-roberta-base,POS_INTJ,solar,-0.06716480935585555,0.4237936409561734,False
xlm-roberta-base,POS_CONJ,mistral,-0.0805054352528246,0.3374562089301726,False
xlm-roberta-base,POS_CONJ,deepseek,-0.03626613633281448,0.666073773566995,False
xlm-roberta-base,POS_CONJ,llama3.3,-0.3100813438076334,0.00015544462843233926,True
xlm-roberta-base,POS_CONJ,qwen72b,0.04259364054306837,0.6122255694589107,False
xlm-roberta-base,POS_CONJ,qwen32b,0.10468114587467281,0.2117896863536281,False
xlm-roberta-base,POS_CONJ,qwen14b,0.017628390589856383,0.8338914329888137,False
xlm-roberta-base,POS_CONJ,solar,0.30093066202943264,0.0002473142572093163,True
xlm-roberta-base,POS_PART,mistral,-0.11927950486704575,0.154455670787531,False
xlm-roberta-base,POS_PART,deepseek,-0.1856594475117428,0.025886999804983147,True
xlm-roberta-base,POS_PART,llama3.3,-0.06927119359910278,0.40937089992843767,False
xlm-roberta-base,POS_PART,qwen72b,0.11127119168161652,0.18426266123739954,False
xlm-roberta-base,POS_PART,qwen32b,0.13369372564168458,0.11014926404121944,False
xlm-roberta-base,POS_PART,qwen14b,0.03457762179344398,0.6807512223745679,False
xlm-roberta-base,POS_PART,solar,0.02701993274566701,0.7478527138292791,False
xlm-roberta-base,POS_NUM,mistral,0.005844707703108028,0.9445710856067131,False
xlm-roberta-base,POS_NUM,deepseek,-0.07978854665402538,0.34178993757073745,False
xlm-roberta-base,POS_NUM,llama3.3,0.24555167326745236,0.0030121509414945337,True
xlm-roberta-base,POS_NUM,qwen72b,-0.014729047498686906,0.8609086296758368,False
xlm-roberta-base,POS_NUM,qwen32b,-0.035112673959839025,0.676086983507535,False
xlm-roberta-base,POS_NUM,qwen14b,-0.009705113452697627,0.9080891895995761,False
xlm-roberta-base,POS_NUM,solar,0.09587683712481869,0.2529844728338548,False
xlm-roberta-base,POS_PREP,mistral,0.0548028470994618,0.5141475913898794,False
xlm-roberta-base,POS_PREP,deepseek,0.1366215240989811,0.10250360907260356,False
xlm-roberta-base,POS_PREP,llama3.3,-0.10648969996901178,0.20395831388250993,False
xlm-roberta-base,POS_PREP,qwen72b,0.04034053696556926,0.6311826533539413,False
xlm-roberta-base,POS_PREP,qwen32b,0.0027466918049296324,0.9739352764293855,False
xlm-roberta-base,POS_PREP,qwen14b,-0.05707586837372699,0.49682405368800675,False
xlm-roberta-base,POS_PREP,solar,0.01690288741492736,0.8406350645068628,False
xlm-roberta-base,POS_PRO,mistral,-0.18032278426069365,0.03055843091730514,True
xlm-roberta-base,POS_PRO,deepseek,0.10410519221013448,0.2143282336726908,False
xlm-roberta-base,POS_PRO,llama3.3,-0.14289136648029696,0.08753788488118473,False
xlm-roberta-base,POS_PRO,qwen72b,0.18218668238239452,0.02885140212213234,True
xlm-roberta-base,POS_PRO,qwen32b,0.3066074456489919,0.00018574382871175838,True
xlm-roberta-base,POS_PRO,qwen14b,0.14564977187020356,0.08153196465330352,False
xlm-roberta-base,POS_PRO,solar,0.049972332453265905,0.5519681833249634,False
xlm-roberta-base,G_PASSIVE,mistral,0.15360533196852674,0.06604420641945946,False
xlm-roberta-base,G_PASSIVE,deepseek,-0.13638955584058726,0.10309371001645658,False
xlm-roberta-base,G_PASSIVE,llama3.3,0.11542248376520474,0.16832460209403124,False
xlm-roberta-base,G_PASSIVE,qwen72b,-0.006488880427062728,0.9384734034152645,False
xlm-roberta-base,G_PASSIVE,qwen32b,0.051277003845976936,0.5416213953447603,False
xlm-roberta-base,G_PASSIVE,qwen14b,0.00575408364849022,0.9454291909863636,False
xlm-roberta-base,G_PASSIVE,solar,0.08091523929285253,0.33499463102272714,False
xlm-roberta-base,G_ACTIVE,mistral,-0.16359734794968067,0.050080071141741206,False
xlm-roberta-base,G_ACTIVE,deepseek,0.07617164050457562,0.36418871886103565,False
xlm-roberta-base,G_ACTIVE,llama3.3,-0.02536871811635185,0.7627892738880135,False
xlm-roberta-base,G_ACTIVE,qwen72b,0.14979880745580954,0.0731258105575973,False
xlm-roberta-base,G_ACTIVE,qwen32b,0.24166930573257037,0.003521271010672564,True
xlm-roberta-base,G_ACTIVE,qwen14b,0.10895151781243886,0.1936363569436461,False
xlm-roberta-base,G_ACTIVE,solar,-0.04054004275564024,0.6294940926336243,False
xlm-roberta-base,G_PRESENT,mistral,-0.11303891121458622,0.17734575713303305,False
xlm-roberta-base,G_PRESENT,deepseek,0.15595531073281732,0.06195869910708614,False
xlm-roberta-base,G_PRESENT,llama3.3,0.07068857584618901,0.3998306040706609,False
xlm-roberta-base,G_PRESENT,qwen72b,0.18902950462987392,0.02326336916171885,True
xlm-roberta-base,G_PRESENT,qwen32b,0.2841740398545499,0.0005568314982101967,True
xlm-roberta-base,G_PRESENT,qwen14b,0.16257608606519924,0.05154880548337553,False
xlm-roberta-base,G_PRESENT,solar,0.06395382126471724,0.44633621789718003,False
xlm-roberta-base,G_PAST,mistral,-0.0946279488947533,0.25924715005871257,False
xlm-roberta-base,G_PAST,deepseek,-0.08670619946609365,0.30143837097893783,False
xlm-roberta-base,G_PAST,llama3.3,-0.04703958251407318,0.5755712399491792,False
xlm-roberta-base,G_PAST,qwen72b,0.09519271493220853,0.2564020358632488,False
xlm-roberta-base,G_PAST,qwen32b,0.19034881220767616,0.022300326724248788,True
xlm-roberta-base,G_PAST,qwen14b,0.01456603887204174,0.8624327069695952,False
xlm-roberta-base,G_PAST,solar,-0.09769079288132809,0.24407522598689194,False
xlm-roberta-base,G_FUTURE,mistral,-0.0397888740855527,0.6358616756547738,False
xlm-roberta-base,G_FUTURE,deepseek,-0.023016376485235766,0.784218627854035,False
xlm-roberta-base,G_FUTURE,llama3.3,0.20444925997665625,0.013970133628594585,True
xlm-roberta-base,G_FUTURE,qwen72b,0.12172326959963739,0.14612415720880736,False
xlm-roberta-base,G_FUTURE,qwen32b,0.1525316577181694,0.06798257657076698,False
xlm-roberta-base,G_FUTURE,qwen14b,0.030548467146879324,0.7162526636624058,False
xlm-roberta-base,G_FUTURE,solar,-0.08272577264826506,0.32425667841628386,False
xlm-roberta-base,L_CONT_A,mistral,0.14295095694650534,0.08740450520033032,False
xlm-roberta-base,L_CONT_A,deepseek,0.06981418451327777,0.405700340361099,False
xlm-roberta-base,L_CONT_A,llama3.3,0.1939301221432903,0.019857187075512386,True
xlm-roberta-base,L_CONT_A,qwen72b,-0.1580570341057765,0.05848230766143129,False
xlm-roberta-base,L_CONT_A,qwen32b,-0.26599773435696916,0.0012711674609706255,True
xlm-roberta-base,L_CONT_A,qwen14b,-0.06976209266777915,0.40605162970100733,False
xlm-roberta-base,L_CONT_A,solar,-0.24329765558765928,0.003298984586082959,True
xlm-roberta-base,L_FUNC_A,mistral,-0.1496508292943829,0.0734130579028949,False
xlm-roberta-base,L_FUNC_A,deepseek,-0.002199291884796055,0.9791285079810659,False
xlm-roberta-base,L_FUNC_A,llama3.3,-0.2773279355173967,0.000764912751665476,True
xlm-roberta-base,L_FUNC_A,qwen72b,0.18512792308920886,0.026323086143885024,True
xlm-roberta-base,L_FUNC_A,qwen32b,0.2951691826248511,0.0003287538654361761,True
xlm-roberta-base,L_FUNC_A,qwen14b,0.09976940421279835,0.23413699353154374,False
xlm-roberta-base,L_FUNC_A,solar,0.26103154180938265,0.0015774166576394096,True
xlm-roberta-base,L_CONT_T,mistral,-0.1044509949562214,0.21280149778726798,False
xlm-roberta-base,L_CONT_T,deepseek,0.14597074091563053,0.08085513812675893,False
xlm-roberta-base,L_CONT_T,llama3.3,0.17878691425668974,0.03202882858800682,True
xlm-roberta-base,L_CONT_T,qwen72b,-0.02771440809535288,0.7415981368777324,False
xlm-roberta-base,L_CONT_T,qwen32b,-0.10810170216422751,0.19715569547183695,False
xlm-roberta-base,L_CONT_T,qwen14b,0.03763242055598323,0.6542889230631412,False
xlm-roberta-base,L_CONT_T,solar,-0.3479139451276184,1.9299325702581343e-05,True
xlm-roberta-base,L_FUNC_T,mistral,-0.2032848825919402,0.01453626842235865,True
xlm-roberta-base,L_FUNC_T,deepseek,-0.022892044130655875,0.7853559449902789,False
xlm-roberta-base,L_FUNC_T,llama3.3,0.13873530274039905,0.09724812566578298,False
xlm-roberta-base,L_FUNC_T,qwen72b,0.08585540879252786,0.3062244757512152,False
xlm-roberta-base,L_FUNC_T,qwen32b,0.28888287205179247,0.00044549171825698,True
xlm-roberta-base,L_FUNC_T,qwen14b,0.153185098598678,0.06679744355737875,False
xlm-roberta-base,L_FUNC_T,solar,-0.3039704860842994,0.00021231677005059953,True
xlm-roberta-base,L_PROPER_NAME,mistral,0.018458578714552212,0.8261895764058629,False
xlm-roberta-base,L_PROPER_NAME,deepseek,-0.09043779217085737,0.28103114680051217,False
xlm-roberta-base,L_PROPER_NAME,llama3.3,0.15008389564649668,0.07257497745423873,False
xlm-roberta-base,L_PROPER_NAME,qwen72b,-0.08817650010378139,0.2932840055408712,False
xlm-roberta-base,L_PROPER_NAME,qwen32b,-0.10386753004052399,0.21538204475667988,False
xlm-roberta-base,L_PROPER_NAME,qwen14b,-0.04055963910296559,0.6293283377970441,False
xlm-roberta-base,L_PROPER_NAME,solar,0.09343791281679226,0.26531279600480817,False
xlm-roberta-base,L_PERSONAL_NAME,mistral,-0.010844358462442985,0.89735611956406,False
xlm-roberta-base,L_PERSONAL_NAME,deepseek,-0.043381958712483425,0.6056521827061381,False
xlm-roberta-base,L_PERSONAL_NAME,llama3.3,0.18376924191385297,0.027466451539471224,True
xlm-roberta-base,L_PERSONAL_NAME,qwen72b,-0.007767060496838556,0.9263851672557433,False
xlm-roberta-base,L_PERSONAL_NAME,qwen32b,0.022089801976809296,0.7927051745226036,False
xlm-roberta-base,L_PERSONAL_NAME,qwen14b,-0.01829522795038671,0.8277037386064705,False
xlm-roberta-base,L_PERSONAL_NAME,solar,0.026131701116974253,0.7558762407744622,False
xlm-roberta-base,L_POSSESSIVES,mistral,-0.12005163010986081,0.15178555721746334,False
xlm-roberta-base,L_POSSESSIVES,deepseek,-0.06914013987329909,0.41025972800623045,False
xlm-roberta-base,L_POSSESSIVES,llama3.3,0.05221902659295219,0.5342106495869935,False
xlm-roberta-base,L_POSSESSIVES,qwen72b,0.029979200797491976,0.7213199770196255,False
xlm-roberta-base,L_POSSESSIVES,qwen32b,-0.03253384963773767,0.6986776261844277,False
xlm-roberta-base,L_POSSESSIVES,qwen14b,-0.01489991580378322,0.8593116170254091,False
xlm-roberta-base,L_POSSESSIVES,solar,0.10685898329001012,0.20238521882841312,False
xlm-roberta-base,L_ADJ_POSITIVE,mistral,0.03175085675053918,0.7055903956403847,False
xlm-roberta-base,L_ADJ_POSITIVE,deepseek,0.22856449249892916,0.0058612835819595475,True
xlm-roberta-base,L_ADJ_POSITIVE,llama3.3,0.03255624913433812,0.6984802289334944,False
xlm-roberta-base,L_ADJ_POSITIVE,qwen72b,-0.06974620518943495,0.40615880509684665,False
xlm-roberta-base,L_ADJ_POSITIVE,qwen32b,0.026242853326526844,0.7548707395071694,False
xlm-roberta-base,L_ADJ_POSITIVE,qwen14b,0.11491757184813617,0.17020651611202145,False
xlm-roberta-base,L_ADJ_POSITIVE,solar,-0.0029507297576127564,0.9719998182922294,False
xlm-roberta-base,L_ADJ_COMPARATIVE,mistral,-0.06651765451427633,0.42828316982259845,False
xlm-roberta-base,L_ADJ_COMPARATIVE,deepseek,-0.1267037236209133,0.13020369190517464,False
xlm-roberta-base,L_ADJ_COMPARATIVE,llama3.3,-0.19445630831292246,0.019518461006698924,True
xlm-roberta-base,L_ADJ_COMPARATIVE,qwen72b,0.08463967365111101,0.3131495808755186,False
xlm-roberta-base,L_ADJ_COMPARATIVE,qwen32b,0.19742060325349423,0.017702050448368374,True
xlm-roberta-base,L_ADJ_COMPARATIVE,qwen14b,0.08357375833115106,0.3193045509495008,False
xlm-roberta-base,L_ADJ_COMPARATIVE,solar,-0.12349832692368118,0.14028908792916406,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,mistral,0.04081787184893265,0.6271458158464204,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,deepseek,-0.08730742744538877,0.29808605409281436,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,llama3.3,0.16753850818320382,0.04473367660350171,True
xlm-roberta-base,L_ADJ_SUPERLATIVE,qwen72b,0.07352435458717141,0.3811448456013438,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,qwen32b,0.062448336322694725,0.4571336085981914,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,qwen14b,0.002705831190188669,0.9743228896447781,False
xlm-roberta-base,L_ADJ_SUPERLATIVE,solar,0.036375499940040176,0.6651274025810165,False
xlm-roberta-base,L_ADV_POSITIVE,mistral,-0.14053637704919142,0.09294033535002558,False
xlm-roberta-base,L_ADV_POSITIVE,deepseek,0.01849066305505688,0.8258922490302351,False
xlm-roberta-base,L_ADV_POSITIVE,llama3.3,-0.0169841973404046,0.8398786943023402,False
xlm-roberta-base,L_ADV_POSITIVE,qwen72b,0.1715530135097188,0.03978617334322384,True
xlm-roberta-base,L_ADV_POSITIVE,qwen32b,0.2089228792775361,0.011970233287232183,True
xlm-roberta-base,L_ADV_POSITIVE,qwen14b,0.041692526501080074,0.6197774853720311,False
xlm-roberta-base,L_ADV_POSITIVE,solar,-0.327983632895993,5.992952507027742e-05,True
xlm-roberta-base,L_ADV_COMPARATIVE,mistral,-0.1296190465871076,0.12152312586869447,False
xlm-roberta-base,L_ADV_COMPARATIVE,deepseek,0.02837313237929002,0.7356811001007734,False
xlm-roberta-base,L_ADV_COMPARATIVE,llama3.3,-0.02694745117544313,0.748506452043139,False
xlm-roberta-base,L_ADV_COMPARATIVE,qwen72b,0.17629981120781404,0.03453704041559771,True
xlm-roberta-base,L_ADV_COMPARATIVE,qwen32b,0.18652756657128575,0.025188047323379023,True
xlm-roberta-base,L_ADV_COMPARATIVE,qwen14b,0.030334702152388718,0.7181540532683588,False
xlm-roberta-base,L_ADV_COMPARATIVE,solar,-0.355730821755354,1.2111960387666486e-05,True
xlm-roberta-base,L_ADV_SUPERLATIVE,mistral,-0.1290543223209238,0.12316869044999809,False
xlm-roberta-base,L_ADV_SUPERLATIVE,deepseek,0.029777632076570335,0.7231171560258194,False
xlm-roberta-base,L_ADV_SUPERLATIVE,llama3.3,-0.004866547384883714,0.9538362958259842,False
xlm-roberta-base,L_ADV_SUPERLATIVE,qwen72b,0.17994731576731784,0.03091249064795218,True
